type,name,steam_appid,required_age,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Hyperplex 3D,1124950,0,windows,Single-player;Partial Controller Support,Casual;Indie,2019-08-16,2,0,2 user reviews,2,0,2,0,0,3.99,Lowscope,Lowscope
game,EMMA: Lost in Memories,1124960,0,windows,Single-player;Full controller support,Action;Adventure;Indie,2019-08-16,1,0,1 user reviews,1,0,1,34,0,9.99,SandBloom Studio,SandBloom Studio
game,Destructivator 2,1124990,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,2020-04-02,1,7,Positive,14,0,14,18,0,4.99,Pug Fugly Games,Pug Fugly Games
game,Touhou Multi Scroll Shooting,1125000,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,2019-08-08,2,0,2 user reviews,1,1,2,3,0,0.0,Skydash studio,Skydash studio
game,Hentai Ninja Garden,1125030,0,windows,Single-player;Multi-player;MMO;PvP;Online PvP;Shared/Split Screen PvP;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Captions available;Partial Controller Support;Stats;Commentary available;Remote Play Together,Casual;Indie;Simulation,2019-08-01,5,0,5 user reviews,1,4,5,20,70,4.99,Ero Team Triangle,Ero Team Triangle
game,The Quest for Achievements Remix,1125060,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;RPG,2019-08-08,3,0,3 user reviews,3,0,3,31,0,2.39,StarSystemStudios,StarSystemStudios
game,Obsurity,1125110,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2020-02-24,1,6,Mostly Positive,69,24,93,7,0,5.69,Game Dynasty,Game Dynasty
game,Area 51,1125130,0,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Casual;Indie;RPG;Simulation;Strategy,2019-08-08,2,0,2 user reviews,1,1,2,3,0,0.79,Steedie,Steedie
game,Cosmic Monsters,1124270,0,windows,Single-player,Adventure;Indie;RPG,2019-12-30,1,0,1 user reviews,0,1,1,0,0,0.79,Marco Braun,Vault Softworks
game,Android Helipad,1124310,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie,2019-09-27,1,0,1 user reviews,1,0,1,11,0,3.29,Mibongo Software,Mibongo Software
game,One Gun 2: Stickman,1124380,0,windows,Single-player;Steam Achievements;In-App Purchases,Action;Indie;RPG,2019-11-12,1,0,1 user reviews,1,0,1,20,0,8.99,Erow.Dev,Erow.Dev
game,Paradigm City,1124390,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,2019-08-22,4,0,4 user reviews,3,1,4,60,0,3.29,Hosted Games,Hosted Games
game,Zombien,1124400,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,2019-08-22,3,0,3 user reviews,1,2,3,32,0,2.39,Hosted Games,Hosted Games
game,Tokyo Wizard,1124410,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,2019-09-19,2,0,2 user reviews,2,0,2,74,0,3.29,Hosted Games,Hosted Games
game,The Adventures of Sullivan,1124430,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,2019-08-16,7,0,7 user reviews,6,1,7,20,0,0.79,Bumper Car Studios,Bumper Car Studios
game,Crosser,1124510,0,windows,Single-player,Casual;Indie,2019-08-26,1,0,1 user reviews,0,1,1,0,0,3.29,Raonesoft,Raonesoft
game,Draft Day Sports: Pro Football 2020,1124530,0,windows,Single-player,Indie;Simulation;Sports;Strategy,2019-08-05,20,4,Mostly Negative,8,13,21,0,0,16.79,Wolverine Studios,Wolverine Studios
game,ARC,1124550,0,windows,Single-player,Indie;Racing;Early Access,2019-08-29,1,0,1 user reviews,1,0,1,0,0,3.99,ND Development,ND Development
game,Fallen Angel,1124560,0,windows,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Remote Play Together,Action;Adventure;Indie;RPG,2020-10-22,4,7,Positive,39,4,43,51,0,12.49,Matrioshka Games,V Publishing;Surefire.Games
game,Naau: The Lost Eye,1124600,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2021-04-29,9,5,Mixed,9,5,14,18,0,20.99,Studio Gamebit,Studio Gamebit
game,Lonepath,1124630,0,windows,Single-player,Adventure;Indie,2019-08-19,1,0,1 user reviews,1,0,1,0,0,6.59,Bogdan Zigmund,Bogdan Zigmund
game,STORM AREA 51: AYY LMAO EDITION,1124660,0,windows,Single-player;Multi-player;MMO;PvP;Online PvP;Co-op;Online Co-op;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Simulation;Strategy,2019-09-19,1,8,Very Positive,192,28,220,43,0,0.79,Agafonoff,Agafonoff
game,IS -Infinite Stratos- Versus Colors,1124710,0,windows,Single-player;Multi-player;PvP;Online PvP;Full controller support,Action;Indie,2019-08-05,6,0,6 user reviews,5,1,6,0,0,30.99,PROJECT YNP,PROJECT YNP
game,Ogre Tale,1124050,0,windows,Single-player;Multi-player;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Remote Play Together,Action,2020-08-20,20,5,Mixed,15,8,23,67,0,16.79,MAGES. Inc.,Degica
game,Touhou Shoujo Tale of Beautiful Memories / 東方少女綺想譚,1124060,0,windows,Single-player;Full controller support;Steam Cloud,Indie;RPG,2019-08-22,20,7,Positive,21,1,22,0,0,24.99,The N Main Shop,DLsite
game,Police Stunt Cars,1124190,0,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Simulation,2019-08-09,7,0,7 user reviews,5,2,7,7,0,0.79,Freeze Nova,Freeze Nova
game,Snowtopia: Ski Resort Builder,1124260,0,windows;linux,Single-player;Steam Cloud,Indie;Simulation;Strategy;Early Access,2021-01-26,6,5,Mixed,135,58,193,0,0,20.99,TeaForTwo,Goblinz Publishing;Fractale;Maple Whispering Limited
game,Woman's body 3,1123620,0,windows,Single-player;Steam Achievements,Indie,2019-08-01,3,0,3 user reviews,2,1,3,55,0,1.59,Softened Cookie,Laush Studio
game,Curse of the Dead Gods,1123770,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV,Action;Adventure,2021-02-23,7,8,Very Positive,1858,262,2120,30,0,19.99,Passtech Games,Focus Home Interactive
game,The Man with the Ivory Cane,1123870,0,windows,Single-player,Adventure;Casual,2019-07-25,4,0,4 user reviews,2,2,4,0,0,5.69,Cateia Games,Big Fish Games
game,Dark Tales: Edgar Allan Poe's Ligeia Collector's Edition,1123900,0,windows,Single-player,Adventure;Casual,2019-07-26,3,0,3 user reviews,3,0,3,0,0,8.19,AMAX Interactive,Big Fish Games
game,The Pointless Car Chase,1123910,0,windows,Single-player;Partial Controller Support,Action;Adventure;Racing,2020-02-20,1,0,1 user reviews,0,1,1,0,0,1.59,R.E.M. Studios,R.E.M. Studios
game,Super Lobster Run,1123310,0,windows,Single-player;Full controller support,Action;Adventure;Casual;Indie;Racing;Simulation,2020-04-29,6,0,6 user reviews,6,0,6,0,0,15.99,Volens Games,Volens Games
game,Run! Bunny 绿绿小先生,1123340,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Casual;Indie,2019-08-10,2,0,2 user reviews,2,0,2,6,30,2.39,KJXX GAME,KJXX GAME
game,The Land of Exile,1123400,0,windows,Single-player;Steam Cloud,Action;Adventure;Indie;RPG;Early Access,2019-10-04,3,0,3 user reviews,3,0,3,0,0,7.39,CCCuiyao,CCCuiyao
game,Tailypo: The Game,1123410,0,windows,Single-player,Action;Adventure;Indie,2019-08-01,1,0,1 user reviews,0,1,1,0,0,8.19,Lore Games,Lore Games
game,Chicory: A Colorful Tale,1123450,0,windows;mac,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Remote Play Together,Adventure;Indie;RPG,2021-06-10,20,9,Overwhelmingly Positive,503,7,510,33,0,16.79,Greg Lobanov;Alexis Dean-Jones;Lena Raine;Madeline Berger;A Shell in the Pit,Finji
game,Desire Gambling House/欲望赌馆,1123550,0,windows,Single-player,Casual;Indie;RPG;Sports;Strategy,2019-09-11,5,0,5 user reviews,3,2,5,0,0,0.79,Air Balloon,Air Balloon
game,Indiecalypse,1123610,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Casual;Indie,2020-05-29,4,0,4 user reviews,0,4,4,34,0,10.79,JanduSoft, JanduSoft
game,Stop it - Driving Simulation,1122860,0,windows,Single-player,Racing;Simulation,2019-07-30,5,0,5 user reviews,2,3,5,0,0,8.19,Next2VR,Next2VR
game,Path Of Aurora,1122920,0,windows,Single-player;Steam Cloud,Indie;Simulation;Strategy,2020-04-07,2,0,2 user reviews,1,1,2,0,0,8.99,Project Starmap,Project Starmap
game,Hentai Shojo,1122980,0,windows,Single-player;Steam Achievements,Casual;Indie;Strategy,2019-07-30,3,0,3 user reviews,1,2,3,10,0,0.79,GentleDriver;河野,GentleDriver
game,WHO IS AWESOME,1123030,0,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,2020-02-12,1,7,Positive,13,2,15,20,0,0.79,AZAMATIKA,AZAMATIKA
game,Alien Creatures,1123060,0,windows,Single-player,Action;Adventure;Indie,2019-08-04,3,0,3 user reviews,2,1,3,0,0,0.79,wula,wula
game,REFLASER,1123070,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-08-30,1,0,1 user reviews,1,0,1,30,0,1.59,Dmitry Dovgal,Dmitry Dovgal
game,FadeZone 消逝之地,1123080,0,windows,Single-player;Steam Achievements;Steam Workshop,Adventure;Indie;RPG,2020-03-02,1,0,1 user reviews,1,0,1,28,0,1.59,ZeroXilo;CasketCheese,ZeroXilo
game,Mother Daughter Pleasure Pets,1123140,0,windows;mac;linux,Single-player;Steam Achievements,Casual,2019-09-20,1,5,Mixed,24,14,38,17,0,9.99,Miel,Cherry Kiss Games
game,育种村,1123190,0,windows;mac;linux,Single-player;Steam Achievements,Adventure;Casual,2020-01-24,2,0,2 user reviews,2,0,2,10,0,9.99,Miel,Cherry Kiss Games
game,HEXTERMINATE,1123230,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie,2020-05-22,17,7,Positive,16,1,17,17,0,12.49,Wings of Steel,Wings of Steel
game,Sayonara Wild Hearts,1122720,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV,Action;Casual,2019-12-12,5,9,Overwhelmingly Positive,2086,73,2159,24,0,10.79,Simogo,Annapurna Interactive
game,To the Hell,1122740,0,windows,Single-player;Steam Achievements,Adventure;Indie,2019-08-01,2,0,2 user reviews,2,0,2,4,0,0.79,森林纵火犯,森林纵火犯
game,Highly Likely,1122780,0,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure,2020-09-18,1,5,Mixed,8,4,12,74,0,13.49,Mikola Games,Mikola Games
game,DarkSpace 暗宇战纪,1122810,0,windows,Single-player;Steam Achievements;Includes level editor,Indie;Simulation;Strategy,2019-08-23,2,0,2 user reviews,2,0,2,9,0,8.19,BlackSpace Games,BlackSpace Games
game,Battleheart Legacy,1122490,0,windows;mac,Single-player,Action;Adventure;Indie;RPG,2019-10-10,1,0,9 user reviews,8,1,9,0,0,3.99,"Mika Mobile, Inc.","Mika Mobile, Inc."
game,Busty Hentai Mosaic,1122510,0,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,2020-01-29,7,0,7 user reviews,6,1,7,100,0,0.79,Wolfgangis,Wolfgangis
game,CENTRALIA,1122110,18,windows,Single-player,Adventure;Indie,2019-07-30,4,0,4 user reviews,0,4,4,0,0,5.69,indie_games_studio,indie_games_studio
game,STATIONflow,1122120,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Simulation;Strategy,2020-04-15,3,8,Very Positive,154,29,183,30,0,14.99,DMM GAMES,DMM GAMES
game,Curse of Anabelle,1122180,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2020-02-20,20,6,Mostly Positive,21,6,27,38,0,12.49,Rocwise Entertainment,Rocwise Entertainment
game,Guns Craft,1122210,0,windows,Single-player,Action;Adventure;Casual;Indie;RPG;Simulation;Sports;Strategy,2019-07-30,1,0,1 user reviews,0,1,1,0,0,0.79,Boogygames Studios,Boogygames Studios
game,THE FATE OF THE BULLY,1122250,0,windows,Single-player;Steam Achievements,Adventure;Indie;Simulation,2021-06-25,1,0,3 user reviews,1,2,3,37,0,1.59,MIGALOO GAMES,MIGALOO GAMES
game,Guildmaster Story,1122310,0,windows;mac,Single-player;Steam Achievements,Indie,2019-11-05,1,0,4 user reviews,4,0,4,13,0,8.19,WZOGI,WZOGI
game,Proxyah v3.1,1122440,0,windows,Single-player,Adventure;Casual;Indie,2019-08-06,1,0,1 user reviews,1,0,1,0,0,3.29,Viktor Timofeev,Viktor Timofeev
game,Alien Infection,1122460,0,windows;mac;linux,Single-player;Full controller support;Steam Leaderboards,Action;Indie,2019-10-24,2,0,2 user reviews,0,2,2,0,0,3.29,Vice Age,Vice Age
game,Dark Zone Defense,1121650,0,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;Indie,2019-10-29,4,0,4 user reviews,3,1,4,31,0,1.59,Supernature Studio,Supernature Studio
game,Total Lockdown,1121710,0,windows,Multi-player;PvP;Online PvP;In-App Purchases;Steam Cloud,Action;Adventure;Indie;Massively Multiplayer,2020-03-25,2,5,Mixed,36,16,52,0,0,4.99,Panzar Studio,OVALIS INVESTMENTS LIMITED
game,Monsters' Den Chronicles,1121720,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG;Strategy,2019-08-08,1,7,Positive,14,2,16,14,0,4.99,Monstrum,Monstrum
game,Animal war,1121770,0,windows,Single-player,Action;Adventure;Indie,2019-08-03,2,0,2 user reviews,1,1,2,0,0,0.79,cici,cici
game,Kaede the Eliminator / Eliminator 小枫,1122040,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Indie,2019-09-30,2,8,Very Positive,50,11,61,22,0,20.99,Moyashi Research Institute,DLsite
game,Gensokyo Night Festival,1122050,0,windows,Single-player;Full controller support,Action;Casual;Indie;Early Access,2019-10-13,5,8,Very Positive,286,31,317,0,0,10.79,WSS playground;tea_basira,WSS playground;PLAYISM
game,Giraffe and Annika,1122100,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,2020-02-17,20,7,Positive,45,2,47,33,0,16.79,atelier mimina,PLAYISM
game,Bomb Bowling,1121230,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-08-22,3,0,3 user reviews,2,1,3,50,0,3.99,grin robot,grin robot
game,Impossible Soaring,1121270,0,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Indie,2020-01-29,12,7,Positive,11,1,12,33,0,3.99,Binary Jellyfish,Binary Jellyfish
game,Mizuchi 白蛇心傳,1121300,0,windows;mac;linux,Single-player;Steam Achievements,Casual;Indie,2020-04-17,1,7,Positive,30,1,31,13,0,12.49,Aikasa Collective,Aikasa Collective
game,ViRo Playspace,1121310,18,windows,Single-player;In-App Purchases;Partial Controller Support,Casual;Free to Play;Indie;Simulation;Early Access,2019-09-13,2,0,2 user reviews,0,2,2,0,0,0.0,Virtual Romance LLC,Virtual Romance LLC
game,Secret City: The Human Threat Collector's Edition,1121340,0,windows,Single-player,Adventure;Casual,2019-07-19,1,0,1 user reviews,1,0,1,0,0,8.19,Domini Games,Big Fish Games
game,Drums of War,1121400,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2019-10-01,2,0,2 user reviews,2,0,2,5,0,12.49,Grind Core Games LLC,Grind Core Games LLC;Indietopia Games
game,Kingdom Under Fire: The Crusaders,1121420,0,windows,Single-player;Partial Controller Support,Action;RPG;Strategy,2020-02-28,2,8,Very Positive,487,38,525,0,0,19.99,Blueside,Blueside;Incredi Soft
game,Time Break 2121,1121490,0,windows,Single-player,Action;Casual;Indie;Strategy,2019-08-20,2,0,2 user reviews,1,1,2,0,0,0.0,ACRAM STUDIOS LLC,ACRAM STUDIOS LLC
game,Prisoner 518,1121550,0,windows,Single-player,Adventure;Casual;Indie,2020-08-28,2,7,Positive,15,3,18,0,0,16.79,WhippedUP_gaming,WhippedUP_gaming
game,Atelier Ryza: Ever Darkness & the Secret Hideout,1121560,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Remote Play on Tablet,RPG,2019-10-28,1,8,Very Positive,934,117,1051,49,0,59.99,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
game,Adam - Lost Memories,1121590,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,2020-07-04,1,8,Very Positive,43,9,52,7,0,12.49,Adam Dubi,AdamDubiGames
game,Alex Hunter: Lord of the Mind,1120800,0,windows,Single-player;Steam Cloud,Adventure;Casual;Indie,2019-07-18,3,0,3 user reviews,3,0,3,0,0,5.69,EpicStar,Alawar Entertainment
game,Eastern Exorcist,1120810,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;RPG,2021-07-07,5,8,Very Positive,153,13,166,40,0,13.99,Wildfire Game（无锡野火数字科技有限公司）,bilibili
game,Hoodo,1120900,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,2019-09-07,1,0,1 user reviews,0,1,1,4,0,4.99,AMBOSS GAMES,AMBOSS GAMES
game,ELON on MARS,1120920,0,windows;linux,Single-player;Steam Achievements,Indie;Racing;Simulation;Sports,2019-09-23,1,0,7 user reviews,5,2,7,9,0,0.79,SRS Games,SRS Games
game,Chameleon Run Deluxe Edition,1120950,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Casual;Indie,2019-08-29,14,7,Positive,13,1,14,26,0,4.99,"Hyperbolic Magnetism;CINEMAX, s.r.o.","CINEMAX, s.r.o."
game,Crafting Block World,1120960,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;Simulation,2019-09-04,2,0,2 user reviews,1,1,2,10,0,0.0,IO Games,IO Games
game,Dream Keeper,1120970,0,windows,Single-player;Steam Achievements,Action;Casual;Indie;Strategy,2019-07-30,3,0,3 user reviews,3,0,3,19,0,1.59,Dern Lin;Dergan Lin,DDLin
game,Color Slayer,1121100,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,2019-08-12,1,0,1 user reviews,1,0,1,26,0,1.59,The Domaginarium,The Domaginarium
game,Treasure Fleet,1120280,0,windows;linux,Single-player;Steam Achievements,Indie;Strategy,2019-08-13,8,0,8 user reviews,6,2,8,31,0,8.19,Bitworld Voyager;Dragos Pusca,Dragos Pusca
game,Game Dashboard,1120310,0,windows,Steam Cloud,Utilities;Game Development,2019-08-27,6,0,6 user reviews,5,1,6,0,0,4.1,Disruptive Software,Disruptive Software
game,At Home Alone II,1120360,0,windows,Single-player;Steam Achievements,Adventure;Casual;Indie;RPG;Simulation;Strategy,2019-08-09,20,7,Positive,41,4,45,10,0,1.59,阿正不经,0Cube
game,場外人生,1120370,0,windows,Single-player;Steam Achievements;Steam Cloud;Remote Play on Phone;Remote Play on Tablet,Casual;Indie;Simulation;Early Access,2019-08-06,2,0,2 user reviews,2,0,2,100,0,3.29,YuruOwO,YuruOwO
game,Tri6: Infinite,1120390,0,windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards;Remote Play on TV;Remote Play Together,Action;Casual;Indie;Racing,2020-07-17,1,0,1 user reviews,1,0,1,24,0,7.99,Clockwork Origins,Clockwork Origins
game,Infini,1120420,0,windows;linux,Single-player;Full controller support,Action;Adventure;Casual;Indie,2020-03-04,1,7,Positive,15,0,15,16,0,9.99,Barnaque,Nakana.io;Barnaque
game,Clans to Kingdoms,1120580,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Remote Play Together,Indie;Simulation;Strategy,2019-08-01,6,0,6 user reviews,1,5,6,0,56,14.99,Clans to Kingdoms,Clans to Kingdoms
game,From The Earth (프롬 더 어스),1120600,0,windows,Single-player,Casual;Indie,2019-09-12,3,0,3 user reviews,3,0,3,0,0,5.69,Dexter Studios,Dexter Studios
game,Kaiju Kite Attack,1120640,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,2019-10-01,1,0,1 user reviews,1,0,1,7,0,6.59,PWCA,PWCA
game,ViVO,1120680,0,windows,Single-player,Action;Adventure,2019-08-14,2,0,2 user reviews,1,1,2,0,0,1.59,Eren Çoban;Onur Aktaş,Eren;Onur
game,Rescue Lucy 2,1120700,0,windows;mac,Single-player,Indie,2019-08-01,1,0,1 user reviews,0,1,1,0,0,1.59,Dmitry Starodymov,Droid Riot
game,Tricky Cow,1120160,0,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Casual,2019-07-29,2,0,2 user reviews,2,0,2,100,0,1.59,NanningsGames,NanningsGames
game,Make War,1120210,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Indie;Simulation;Strategy,2019-08-14,1,6,Mostly Positive,9,3,12,10,0,8.19,Creepy Brothers,Creepy Brothers;Maple Whispering Limited
game,Elf Manor,1119970,0,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Simulation;Strategy;Early Access,2019-12-19,2,0,2 user reviews,1,1,2,93,0,12.49,巫师工作室,GY Games
game,FIGHT BALL - BOXING VR,1119500,0,windows,Single-player,Action;Indie;Sports,2019-08-02,1,0,1 user reviews,0,1,1,0,0,3.99,J-TEC,J-TEC
game,HITOTSU NO MORI,1119520,0,windows,Single-player,Adventure;Indie;RPG,2020-01-09,2,0,5 user reviews,5,0,5,0,0,2.39,ミナプラス,SakuraGame
game,ZHIVE,1119530,0,windows;mac;linux,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Strategy,2019-08-23,5,0,5 user reviews,4,1,5,14,0,2.39,Ominous Entertainment,Ominous Entertainment
game,The Wednesday,1119610,0,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;RPG,2020-11-30,1,0,1 user reviews,0,1,1,6,0,12.49,GamBridzy,GamBridzy
game,DarkFairyTales SleepingBeauty,1119630,0,windows;mac,Single-player;Steam Achievements,Casual;Indie;RPG;Simulation,2019-07-25,2,0,2 user reviews,1,1,2,20,0,0.79,LeonWaan Games,LeonWaan Games
game,Hentai MatchUp,1119640,0,windows;mac,Single-player;Steam Achievements,Casual;Indie;RPG;Simulation;Strategy,2019-08-01,1,0,1 user reviews,0,1,1,20,0,0.79,LeonWaan Games,LeonWaan Games
game,HoloSprint,1119670,0,windows;mac,Single-player,Casual;Racing;Simulation,2019-12-26,3,0,3 user reviews,3,0,3,0,0,1.59,Hologram Studios,Hologram Studios
game,looK INside - Chapter 1,1119710,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,2020-01-22,1,6,Mostly Positive,20,6,26,15,0,6.99,Unexpected,Unexpected
game,The Tower 2,1119740,0,windows,Single-player;Stats,Action,2019-08-22,2,0,2 user reviews,2,0,2,0,0,8.19,Headroom.one,Headroom.one
game,Rainbow Jigsaw 彩虹拼图,1119760,0,windows;mac,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie,2019-07-26,5,0,5 user reviews,4,1,5,14,0,0.79,Indie Rocky,Indie Rocky
game,VaporFly,1119770,0,windows,Single-player;Full controller support,Casual;Indie;Racing;Early Access,2019-08-13,3,0,3 user reviews,1,2,3,0,0,3.99,ImpressVR Studios,ImpressVR Studios
game,RTSM,1119790,0,windows,Single-player,Strategy;Early Access,2019-11-01,6,0,6 user reviews,6,0,6,1,0,9.99,Gatskop Software,Gatskop Software
game,Brume,1119800,0,windows;mac,Single-player;Steam Achievements;Full controller support,Adventure;Indie,2019-10-30,1,8,Very Positive,49,8,57,13,0,9.99,Sokpop Collective,Sokpop Collective
game,Emberheart,1119860,0,windows,Single-player,Action;Adventure;Casual;Indie;RPG;Early Access,2020-09-30,13,7,Positive,12,1,13,0,0,12.49,Rebel Camp Games,Rebel Camp Games
game,Babylonia,1119890,0,windows,Single-player,Action;Casual;Indie;Strategy,2019-07-25,1,0,1 user reviews,1,0,1,0,0,3.99,Mad Data,HH-Games
game,Storm Tale,1119940,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,2019-07-26,20,7,Positive,21,2,23,54,0,8.19,Green Sauce Games,Green Sauce Games
game,Saboteur II: Avenging Angel,1119030,0,windows,Single-player;Partial Controller Support,Action;Adventure;Indie,2019-08-02,8,0,8 user reviews,8,0,8,0,0,6.59,SimFabric;Clive Townsend,SimFabric
game,Hentai Vampire,1119100,0,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;RPG;Simulation,2019-08-02,5,0,5 user reviews,4,1,5,36,0,0.79,Snkl Studio,Snkl Studio
game,The Creature,1119110,16,windows,Single-player;Multi-player;PvP;Online PvP;Steam Cloud;Commentary available,Action;Adventure;Casual;Indie;Strategy,2021-02-01,2,0,2 user reviews,1,1,2,0,0,1.59,tylobix,tylobix
game,Trump Vs Rocketman,1119380,0,windows,Single-player;Steam Achievements,Casual;Indie;Strategy,2019-08-08,1,0,4 user reviews,2,2,4,9,0,0.79,Tero Lunkka,Tero Lunkka
game,The Backrooms Simulator,1119430,0,windows,Single-player,Indie;Simulation,2019-07-23,8,0,8 user reviews,6,2,8,5,0,1.59,Pixel Plant LLC,Pixel Plant LLC
game,Orionide: Prologue,1118590,18,windows,Single-player;Partial Controller Support,Adventure;Casual,2019-07-26,4,0,4 user reviews,1,3,4,0,0,5.69,Orionide,Orionide
game,Space raven quest - Tiny planet,1118670,0,windows,Single-player,Adventure;Indie,2019-07-26,1,0,1 user reviews,0,1,1,0,0,0.79,Paper Pirates,Paper Pirates
game,Radical Gear,1118690,0,windows,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Cloud;Remote Play Together,Action;Indie;Strategy;Early Access,2019-07-30,1,0,1 user reviews,0,1,1,6,0,8.19,Miriel,Miriel
game,Super Demon Boy,1118700,0,windows,Single-player,Adventure;Indie,2019-07-23,7,0,7 user reviews,6,1,7,0,0,3.99,Semyon Maximov,BekkerDev Studio
game,Super Lee World,1118730,0,windows,Single-player;Partial Controller Support,Adventure;Casual;Indie,2019-08-03,2,0,2 user reviews,0,2,2,0,0,0.0,Kyrios Game Studio,Kyrios Game Studio
game,Cruel Bands Career,1118740,0,windows;mac,Single-player;Full controller support,Indie,2020-08-05,10,7,Positive,10,0,10,10,0,3.29,heran&99,indienova
game,Seraphic Destroyer,1118820,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,2019-11-26,4,0,4 user reviews,2,2,4,3,0,0.72,Sonic-Alpha,NS
game,My name is You and it's the only unusual thing in my life,1118840,0,windows,Single-player;Steam Achievements;Partial Controller Support,Free to Play;Indie,2019-12-01,2,6,Mostly Positive,26,7,33,14,0,2.49,Nikita Kaf,Missing Calm
game,Sort Battle: Dungeon,1118870,0,windows,Single-player,Casual;Indie;RPG,2019-07-25,1,0,1 user reviews,0,1,1,0,0,8.19,Incandescent Workshop LLC,Incandescent Workshop LLC
